"","SubjectID","OC.LM1","OC.RLM1","PPVT.LM2","PPVT.RLM2","age","gender","sspan.raw","ppvt.raw","wasi.vocab.raw","wasi.matr.raw","wasi.iq","wj3.watt.raw","wj3.wid.raw","wj3.rcomp.raw","wj3.oralcomp.raw","celf.rs.raw","celf.fs.raw","towre.w.ipm","towre.nw.ipm","wj3.rf.ipm","decoding.comp","handedness","vocab.comp","sspan.tf","wasi.matr.tf","wasi.iq.tf","wj3.watt.tf","wj3.wid.tf","wj3.rcomp.tf","wj3.oralcomp.tf","celf.rs.tf","celf.fs.tf","towre.w.tf","towre.nw.tf","wj3.rf.tf","age.c","sspan.cs","wasi.matr.cs","wasi.iq.cs","wj3.watt.cs","wj3.wid.cs","wj3.rcomp.cs","wj3.oralcomp.cs","celf.rs.cs","celf.fs.cs","towre.w.cs","towre.nw.cs","wj3.rf.cs"
"322",4065,"NSC","EAC","NSC","EAC",15.25,"Male",54,213,35,23,112,32,73,40,30,91,56,117.3333333,90.73170732,25.33333333,1.055094271993,"right",0.0856133277101268,1.64231450665315,0.340499645878137,0.46481879274892,1.58428105882695,0.6999360661747,0.333580035710489,0.797492858018725,0.786592216628896,1.34508990488873,-0.223208955746059,1.37276076748109,-0.289076758151901,-4.50878281622912,1.50845555162279,0.416746353014127,0.427071920090183,1.05727750541068,0.705769248664076,0.386234298821421,0.800528970132307,0.74600048007,0.924639275686433,-0.169266605469081,1.27133302410294,-0.362556324111309
"323",4068,"EAC","NSC","NSC","EAC",15.17,"Female",53,210,41,25,118,28,72,39,28,93,56,112,78.66666667,28,0.0278073650094548,"right",0.468575643607044,1.51785050002062,1.01868139115073,0.812227526260923,-0.448546366580239,0.459833213798869,0.0825807554130022,0.0983610789803018,1.09711603347462,1.34508990488873,-0.497635104660698,0.501259964177463,0.0553100197900092,-4.58878281622912,1.40693740405888,0.952836608039957,0.79438292303464,-0.121372931941637,0.529641450423487,0.149162438458199,0.195850343390509,0.940997612539245,0.924639275686433,-0.441797092363564,0.525917268210755,-0.0368698199129068
"324",4070,"EPC","EPC","EPC","EPC",17.25,"Male",36,175,27,21,92,24,66,32,23,73,47,120,65.33333333,20,-0.782323472830997,"right",-1.742759308447,-0.394989124686561,-0.257555094141849,-0.781280252166592,-1.48718177037573,-0.708925334540442,-1.45130757582092,-1.29437370385504,-1.15474567049678,-1.79668019246372,-0.0833002926066038,-0.378038740260596,-1.0561981120059,-2.50878281622912,-0.318871104527682,-0.119343902011703,-0.797298089724675,-1.30002336929395,-0.527125339020051,-1.51034058408436,-1.31584622346399,-1.0089737121532,-2.02872337037401,-0.0330013594668667,-0.297857556799766,-1.01392933128679
"325",4071,"NSC","NSC","EAC","EAC",16.83,"Male",NA,198,41,24,115,30,71,38,28,81,56,124,73.33333333,23,0.293902765800473,"right",0.0231231761473621,NA,0.669363476148038,0.639881613957736,0.408983417827933,0.233701526615042,-0.160320117218132,0.0983610789803018,-0.461575640655752,1.34508990488873,0.129884124090036,0.138636826311556,-0.610365493502275,-2.92878281622912,NA,0.684791480527042,0.610727421562411,0.467952286734519,0.353513652182897,-0.0879094219050235,0.195850343390509,-0.228985182276225,0.924639275686433,0.171396506981482,0.196407337959414,-0.647532014521583
"326",4075,NA,NA,"EPC","UPC",14.67,"Male",NA,194,32,20,96,26,67,33,NA,NA,NA,114.6666667,45.33333333,18.33333333,-1.02919308307026,"right",-0.871549224822202,NA,-0.527612998317522,-0.519954185053878,-1.06079832772832,-0.543520643093917,-1.25561817852385,NA,NA,NA,-0.361326413599561,-1.51570055011123,-1.32280722819769,-5.08878281622912,NA,-0.387389029524618,-0.552424087761703,-0.710698150617793,-0.350997540779462,-1.27326872372114,NA,NA,NA,-0.30553184636135,-1.53351979369772,-1.21748339656345
"327",4078,"EPC","EPC","EPC","EPC",13.75,"Female",35,181,36,14,96,28,66,32,26,81,49,94.66666667,50.66666667,20.33333333,-1.09758530174677,"right",-0.853616292261308,-0.494786576618212,-1.77133720992463,-0.519954185053878,-0.448546366580239,-0.708925334540442,-1.45130757582092,-0.51714658018286,-0.461575640655752,-1.51898363956198,-1.33823608561409,-1.23505316144553,-1.00461169933993,-6.00878281622912,-0.420389252091597,-1.99565979460211,-0.552424087761703,-0.121372931941637,-0.527125339020051,-1.51034058408436,-0.40882828335129,-0.228985182276225,-1.37242056013835,-1.32752118013608,-1.20400986344638,-0.973218518719985
"328",4081,"NSC","EAC","EAC","EAC",18.33,"Female",48,216,44,26,120,31,74,42,31,93,56,138.6666667,85.67208272,27.66666667,1.1831199840405,"left",0.998121333834133,0.914700128557153,1.38886536093685,0.925669577100933,0.951822372174088,0.954666834177817,0.86012317590078,1.17993866161485,1.09711603347462,1.34508990488873,0.944847854977852,0.998829070785722,0.013467298533979,-1.42878281622912,0.899346666239299,1.22088173555287,0.916819924016126,0.762614896072597,0.881897046904666,0.860378019547866,1.10286828350321,0.940997612539245,0.924639275686433,0.920855352328743,0.958733671547946,-0.0775806324797102
"329",4083,"UGC","UGC","UGC","UGC",15.33,"Female",NA,202,43,25,125,27,68,45,31,NA,NA,110.6666667,69.33333333,30.33333333,-0.532563328153929,"right",0.329655880242246,NA,1.01868139115073,1.20440217147591,-0.78133227313127,-0.367120892959059,1.71220791790996,1.17993866161485,NA,NA,-0.565105506972739,-0.123866099927768,0.339456676249741,-4.42878281622912,NA,0.952836608039957,1.22291242646984,-0.416035541279715,-0.174869742538872,1.57159360063753,1.10286828350321,NA,NA,-0.509929712809698,-0.0507251094201759,0.248105870497367
"330",4084,"EAC","EAC","EAC","EAC",18.33,"Female",39,208,36,25,111,32,71,40,28,78,53,125.3333333,77.86976952,27.33333333,0.760513101452906,"right",-0.0432268162365286,-0.0866836607712414,1.01868139115073,0.405840822586838,1.58428105882695,0.233701526615042,0.333580035710489,0.0983610789803018,-0.749498595352974,-0.399230700666065,0.201823095643722,0.446175824809104,-0.0287062368138725,-1.42878281622912,-0.0143166618359369,0.952836608039957,0.36585341959944,1.05727750541068,0.353513652182897,0.386234298821421,0.195850343390509,-0.521480880980092,-0.0598149396670472,0.239529127427616,0.476682482463425,-0.118291446267839
"331",4085,"EAC","EAC","EPC","EPC",18.08,"Male",34,184,32,18,81,27,64,36,28,90,51,82.66666667,52,19.66666667,-1.41938671028663,"left",-1.13079968492582,-0.593068198170423,-1.01203081214324,-1.53699825658422,-0.78133227313127,-1.00887657777192,-0.622082519145794,0.0983610789803018,0.639541318812575,-1.08026951836234,-1.87195848870491,-1.16221621304745,-1.1083420855386,-1.67878281622912,-0.521907399655513,-0.923479284550448,-1.47070159512285,-0.416035541279715,-0.87938093550123,-0.562053142631468,0.195850343390509,0.648501913835378,-0.7161177499027,-1.94071477948112,-1.12163238119246,-1.05464014385359
"332",4090,"NSC","NSC","NSC","NSC",18.67,"Male",NA,194,36,21,102,32,68,35,24,NA,NA,114.6666667,57.33333333,4.666666667,0.0146550283569292,"right",-0.528490352826035,NA,-0.257555094141849,-0.139908905473481,1.58428105882695,-0.367120892959059,-0.841074874503874,-1.0539424222927,NA,NA,-0.361326413599561,-0.860517090623184,-4.5464813977344,-1.08878281622912,NA,-0.119343902011703,-0.185113084817246,1.05727750541068,-0.174869742538872,-0.799125002994691,-1.01350691009309,NA,NA,-0.30553184636135,-0.792122451558946,-2.88662672804602
"333",4091,"NSC","UPC","EPC","EPC",16.17,"Male",33,175,35,22,78,30,67,34,25,81,55,122.6666667,72,19,0.00895177542298578,"left",-1.05664156445467,-0.689814688382933,0.0316697425533037,-1.75363525829304,0.408983417827933,-0.543520643093917,-1.05223057979554,-0.795074325874776,-0.461575640655752,0.640938222376512,0.0583825555611816,0.0502227679193768,-1.21436405502429,-3.58878281622912,-0.623425547219428,0.148701225501212,-1.65435709659507,0.467952286734519,-0.350997540779462,-1.03619686335791,-0.711167596722189,-0.228985182276225,0.596487870568606,0.103263886535348,0.114029855705494,-1.13606177020852
"334",4092,"NSC","NSC","EAC","NSC",17.67,"Male",51,206,39,10,90,31,71,38,27,91,55,125.3333333,76,20.66666667,0.532440416369193,"right",0.134751378275609,1.27272356381617,-2.2785950169162,-0.914496439016871,0.951822372174088,0.233701526615042,-0.160320117218132,-0.21954000549557,0.786592216628896,0.640938222376512,0.201823095643722,0.318168621726055,-0.9535683100233,-2.08878281622912,1.20390110893104,-3.06784030465377,-0.91973509070616,0.762614896072597,0.353513652182897,-0.0879094219050235,-0.106488969980391,0.74600048007,0.596487870568606,0.239529127427616,0.361162303085085,-0.932507704931856
"335",4093,"NSC","NSC","NSC","EAC",14.5,"Female",46,206,41,26,132,28,71,39,30,93,54,125.3333333,97.15242881,26.66666667,0.580597294760056,"left",0.306280814273692,0.682597696519674,1.38886536093685,1.58361202158228,-0.448546366580239,0.233701526615042,0.0825807554130022,0.797492858018725,1.09711603347462,0.0669387761394801,0.201823095643722,1.86435163525134,-0.114072169261953,-5.25878281622912,0.696310371111469,1.22088173555287,1.65144192990504,-0.121372931941637,0.353513652182897,0.149162438458199,0.800528970132307,0.940997612539245,0.268336465450779,0.239529127427616,1.66802517804455,-0.199713071401445
"336",4104,"UPC","UPC","EAC","NSC",14.42,"Male",50,199,43,25,126,30,72,38,30,88,56,134.6666667,90.46009878,32,0.907731270505682,"right",0.227222663003758,1.15208223105932,1.01868139115073,1.25934194082988,0.408983417827933,0.459833213798869,-0.160320117218132,0.797492858018725,0.36117784864502,1.34508990488873,0.717480271098225,1.35238325463216,0.533753783282898,-5.33878281622912,1.10238296136713,0.952836608039957,1.28413092696058,0.467952286734519,0.529641450423487,-0.0879094219050235,0.800528970132307,0.453504781366133,0.924639275686433,0.716457485880394,1.25455220329809,0.451659935774034
"337",4107,"UPC","UPC","UPC","UPC",15.33,"Male",34,206,40,21,108,29,70,29,26,68,52,109.3333333,77.33333333,16,-0.0550914653452352,"right",0.22051609627465,-0.593068198170423,-0.257555094141849,0.226972486014179,-0.0546451861840314,0.0209052893051829,-1.99290751015998,-0.51714658018286,-1.47827710615693,-0.776371583828048,-0.632116863394078,0.409272666701817,-1.72360066780241,-4.42878281622912,-0.521907399655513,-0.119343902011703,0.182197918127211,0.173289677396441,0.177385853942307,-2.22155616517402,-0.40882828335129,-1.49646654332632,-0.387966344784874,-0.578062338365778,0.443539785339004,-1.50245908697373
"338",4108,"EAC","EAC","NSC","NSC",15,"Female",43,205,43,23,112,32,72,38,27,79,53,117.3333333,78.66666667,21.66666667,0.718479315496661,"right",0.439485534489513,0.344563399400807,0.340499645878137,0.46481879274892,1.58428105882695,0.459833213798869,-0.160320117218132,-0.21954000549557,-0.657479355324975,-0.399230700666065,-0.223208955746059,0.501259964177463,-0.803559673653411,-4.75878281622912,0.391755928419724,0.416746353014127,0.427071920090183,1.05727750541068,0.529641450423487,-0.0879094219050235,-0.106488969980391,-0.42398231474547,-0.0598149396670472,-0.169266605469081,0.525917268210755,-0.810375266010121
"339",4109,"NSC","NSC","EAC","EAC",16.58,"Female",44,213,45,24,112,26,69,40,28,82,54,134.6666667,68.18181818,36.62337662,-0.196283816599611,"right",0.943260507700543,0.455874706473175,0.669363476148038,0.46481879274892,-1.06079832772832,-0.179170573938824,0.333580035710489,0.0983610789803018,-0.357458747445781,0.0669387761394801,0.717480271098225,-0.197899972511865,1.04008926905352,-3.17878281622912,0.493274075983639,0.684791480527042,0.427071920090183,-0.710698150617793,0.00125805570171771,0.386234298821421,0.195850343390509,-0.131486616041602,0.268336465450779,0.716457485880394,-0.12186929872372,1.01632419842836
"340",4110,"EAC","EAC","NSC","EAC",16.67,"Female",59,215,43,23,112,31,74,40,30,77,56,110.6666667,73.33333333,29,0.468304140535094,"right",0.864452348934648,2.28323296584424,0.340499645878137,0.46481879274892,0.951822372174088,0.954666834177817,0.333580035710489,0.797492858018725,-0.837714519538842,1.34508990488873,-0.565105506972739,0.138636826311556,0.178915884039403,-3.08878281622912,2.01604628944237,0.416746353014127,0.427071920090183,0.762614896072597,0.881897046904666,0.386234298821421,0.800528970132307,-0.618979447214715,0.924639275686433,-0.509929712809698,0.196407337959414,0.0852626190088283
"341",4114,"EPC","EPC","NSC","NSC",17.67,"Female",41,195,32,18,93,27,65,38,22,92,52,117.3333333,54.66666667,18.66666667,-0.850901633915593,"right",-0.841947345659053,0.126110735883901,-1.01203081214324,-0.715321358423915,-0.78133227313127,-0.863871399597716,-0.160320117218132,-1.51699482892275,0.939070876238383,-0.776371583828048,-0.223208955746059,-1.01341508991311,-1.2682744334143,-2.08878281622912,0.188719633291893,-0.923479284550448,-0.736079589233932,-0.416035541279715,-0.703253137260641,-0.0879094219050235,-1.61818553683489,0.843499046304623,-0.387966344784874,-0.169266605469081,-0.956877416066786,-1.17677258277533
"342",4119,"NSC","NSC","NSC","NSC",17.83,"Male",48,200,40,26,115,30,69,40,31,96,55,122.6666667,72,28.33333333,0.120030232254822,"right",0.00327600383207767,0.914700128557153,1.38886536093685,0.639881613957736,0.408983417827933,-0.179170573938824,0.333580035710489,1.17993866161485,1.60606797315974,0.640938222376512,0.0583825555611816,0.0502227679193768,0.0968282813258155,-1.92878281622912,0.899346666239299,1.22088173555287,0.610727421562411,0.467952286734519,0.00125805570171771,0.386234298821421,1.10286828350321,1.23349331124311,0.596487870568606,0.103263886535348,0.114029855705494,0.00384099265389659
"343",4121,"EAC","NSC","NSC","NSC",16.25,"Male",49,212,25,24,106,30,70,38,27,91,56,113.3333333,53.33333333,23.66666667,-0.308061907470352,"left",-0.816886045930003,1.03273722599909,0.669363476148038,0.106067222692814,0.408983417827933,0.0209052893051829,-0.160320117218132,-0.21954000549557,0.786592216628896,1.34508990488873,-0.429707979026103,-1.08833312247463,-0.51648617424212,-3.50878281622912,1.00086481380321,0.684791480527042,0.0597609171457255,0.467952286734519,0.177385853942307,-0.0879094219050235,-0.106488969980391,0.74600048007,0.924639275686433,-0.37366447191743,-1.03925489893854,-0.566110388166651
"344",4122,"NSC","NSC","NSC","NSC",15.33,"Male",32,220,38,23,116,28,73,42,32,93,56,124,64,28.66666667,-0.00247169683089626,"right",0.685861898293687,-0.785005929962515,0.340499645878137,0.697626592641534,-0.448546366580239,0.6999360661747,0.86012317590078,1.58510943170428,1.09711603347462,1.34508990488873,0.129884124090036,-0.460875292149494,0.138028244923884,-4.42878281622912,-0.724943694783343,0.416746353014127,0.671945922053154,-0.121372931941637,0.705769248664076,0.860378019547866,1.40520759687411,0.940997612539245,0.924639275686433,0.171396506981482,-0.380235039053686,0.0445518064420249
"345",4123,"UPC","UPC","UPC","UPC",16.25,"Male",36,196,37,24,106,26,66,32,25,67,50,108,65.33333333,22.33333333,-0.836852396311919,"right",-0.382800688125038,-0.394989124686561,0.669363476148038,0.106067222692814,-1.06079832772832,-0.708925334540442,-1.45130757582092,-0.795074325874776,-1.53428016461165,-1.32413455511096,-0.698666796257916,-0.378038740260596,-0.706027893055733,-3.50878281622912,-0.318871104527682,0.684791480527042,0.0597609171457255,-0.710698150617793,-0.527125339020051,-1.51034058408436,-0.711167596722189,-1.59396510956094,-1.04426915502053,-0.646194958811913,-0.297857556799766,-0.728953640876514
"346",4124,"UPC","UPC","UPC","UPC",14.08,"Female",34,206,38,23,112,28,65,35,30,77,53,110.6666667,77.33333333,27.33333333,-0.423278319374048,"right",0.0489866602765672,-0.593068198170423,0.340499645878137,0.46481879274892,-0.448546366580239,-0.863871399597716,-0.841074874503874,0.797492858018725,-0.837714519538842,-0.399230700666065,-0.565105506972739,0.409272666701817,-0.0287062368138725,-5.67878281622912,-0.521907399655513,0.416746353014127,0.427071920090183,-0.121372931941637,-0.703253137260641,-0.799125002994691,0.800528970132307,-0.618979447214715,-0.0598149396670472,-0.509929712809698,0.443539785339004,-0.118291446267839
"347",4125,"EPC","EPC","EPC","EPC",18.33,"Male",21,175,33,19,89,29,66,30,24,79,54,117.3333333,62.66666667,19.66666667,-0.443741072208788,"right",-1.22817100045275,-1.72267258892939,-0.778952014710638,-0.981769009080224,-0.0546451861840314,-0.708925334540442,-1.81987861048439,-1.0539424222927,-0.657479355324975,0.0669387761394801,-0.223208955746059,-0.542754231775103,-1.1083420855386,-1.42878281622912,-1.84164331798641,-0.655434157037533,-0.980953591196903,0.173289677396441,-0.527125339020051,-1.9844843048108,-1.01350691009309,-0.42398231474547,0.268336465450779,-0.169266605469081,-0.462612521307606,-1.05464014385359
"348",4126,NA,NA,"UPC","UPC",18.25,"Male",30,211,39,17,102,31,67,32,NA,NA,NA,136.576657,94.83488569,25,0.898507048199694,"right",0.339950355698896,-0.9706377492355,-1.22731948719366,-0.139908905473481,0.951822372174088,-0.543520643093917,-1.45130757582092,NA,NA,NA,0.825576498156154,1.68474255735862,-0.333761924408226,-1.50878281622912,-0.927979989911173,-1.19152441206336,-0.185113084817246,0.762614896072597,-0.350997540779462,-1.51034058408436,NA,NA,NA,0.814056971444655,1.52484015225621,-0.403267136678112
"349",4128,"NSC","NSC","NSC","NSC",17.33,"Female",40,205,39,19,95,29,72,39,26,88,56,146.513266,63.87410322,26.33333333,0.428447956157595,"right",0.0964266624933469,0.0189986240229878,-0.778952014710638,-0.584665350746804,-0.0546451861840314,0.459833213798869,0.0825807554130022,-0.51714658018286,0.36117784864502,1.34508990488873,1.40172652728263,-0.46864758737693,-0.157278315523093,-2.42878281622912,0.0872014857279783,-0.655434157037533,-0.613642588252446,0.173289677396441,0.529641450423487,0.149162438458199,-0.40882828335129,0.453504781366133,0.924639275686433,1.32181239127752,-0.388013333893338,-0.240423885189574
"350",4130,"EPC","EPC","EPC","EPC",15.83,"Male",41,171,29,17,87,27,64,33,24,79,48,121.3333333,70.66666667,23.33333333,-0.537934369594502,"left",-1.63959326658101,0.126110735883901,-1.22731948719366,-1.11768296951395,-0.78133227313127,-1.00887657777192,-1.25561817852385,-1.0539424222927,-0.657479355324975,-1.67397210897167,-0.012679601794032,-0.0372806410752919,-0.563208094305867,-3.92878281622912,0.188719633291893,-1.19152441206336,-1.10339059217839,-0.416035541279715,-0.87938093550123,-1.27326872372114,-1.01350691009309,-0.42398231474547,-1.70057196525618,0.0351312609792677,0.0316523734515746,-0.606821201954779
"351",4132,"NSC","NSC","EPC","EPC",15.83,"Male",37,167,31,25,94,29,68,35,25,73,56,116,58.66666667,20.66666667,-0.432380444135357,"right",-1.52932412179087,-0.293694381472266,1.01868139115073,-0.649785432017812,-0.0546451861840314,-0.367120892959059,-0.841074874503874,-0.795074325874776,-1.15474567049678,1.34508990488873,-0.292492669506716,-0.782557675067364,-0.9535683100233,-3.92878281622912,-0.217352956963767,0.952836608039957,-0.674861088743189,0.173289677396441,-0.174869742538872,-0.799125002994691,-0.711167596722189,-1.0089737121532,0.924639275686433,-0.237399225915215,-0.709744968687196,-0.932507704931856
"352",4134,"NSC","UPC","UPC","UPC",16.08,"Male",36,204,34,24,104,30,68,35,27,82,56,98.66666667,68,21,-0.373109682330883,"right",-0.369853889813363,-0.394989124686561,0.669363476148038,-0.0162124880709243,0.408983417827933,-0.367120892959059,-0.841074874503874,-0.21954000549557,-0.357458747445781,1.34508990488873,-1.15138875938383,-0.209526108598677,-0.903054006790008,-3.67878281622912,-0.318871104527682,0.684791480527042,-0.0626760838357602,0.467952286734519,-0.174869742538872,-0.799125002994691,-0.106488969980391,-0.131486616041602,0.924639275686433,-1.12312331368773,-0.133102591674096,-0.891796892365053
