"","X","SubjectID","age.tested","age.tested.c","towre.w.ipm","towre.w.ipm.cs","towre.nw.ipm","towre.nw.ipm.t","wj3.wid.raw","wj3.wid.t","wj3.watt.raw","wj3.watt.t","ppvt.raw","ppvt.t","wasi.matr.raw","wasi.matr.t","ktea2.raw","ktea2.t","wj3.rcomp.raw","wj3.rcomp.t","decode","decode.cs","rc.comp","Pred","stdPred","resid","CI_group"
"131",131,"1205",19.5,-0.983914591,122.67,-1.291016097,77.33,0.491533654,74,0.1561256,30,0.304076256,227,0.698266199,28,1.232951274,89,0.817785013,43,-0.089482551,-0.084820147,-0.098206891,1.59411581654555,0.536439907474958,0.656016476459548,-0.625922458474957,"UPC"
"132",132,"1206",15.42,-1.063914591,94.67,-0.138869348,56,0.656333036,64,0.5444753,29,1.567141763,188,0.775922446,20,1.578007153,63,1.071302565,36,0.884210536,0.657270188,0.761003891,-0.756451071184341,0.796681843134271,0.972987151386413,0.0875286928657281,"EAC"
"133",133,"1209",14.83,-1.893914591,126.67,-0.499151524,72,-1.417772325,70,-1.10178426,29,-1.41322975,201,-0.983252354,26,-1.354899639,80,-1.730016086,39,-0.755508785,-1.107984465,-1.282852174,0.445449849093489,-1.00889089594259,-1.2261726738155,0.253382110942592,"EPC"
"136",136,"122",23.2,0.266085409,112,-1.219175723,72,-0.737758241,72,-0.968234398,30,-0.035776103,209,-1.564643231,27,0.013034742,82.8490566,-1.390540533,41,-1.74326023,-0.740236116,-0.857063922,0.887819333697534,-1.00815437603939,-1.2252756039016,-0.735105853960605,"EPC"
"140",140,"126",24.91,1.846085409,126.67,0.437474103,72,0.011751027,72,-0.828317379,31,1.102549013,204,-0.006129261,20,0.591254207,79.96226415,0.234823476,40,0.14476127,0.180864191,0.209409092,0.573158046017987,0.147311206027612,0.182063703173041,-0.00254993602761151,"EAC"
"141",141,"127",20.56,2.266085409,148.11,0.005351553,91.29,-0.21994689,76,-0.200995735,30,-0.610761311,205,-0.370349867,27,0.013034742,87.26415094,0.943056631,43,0.884210536,-0.256588096,-0.297084126,1.46654390063654,-0.257837901488114,-0.311401678299505,1.14204843748811,"UGC"
"148",148,"134",21.17,2.016085409,121.33,0.005351553,68,-0.295729157,68,-0.368379615,25,-0.035776103,206,0.124662443,20,0.013034742,79.69811321,0.57602551,39,-0.089482551,-0.173633331,-0.20103702,0.427186280302373,0.0190811945241407,0.0258815214306484,-0.10856374552414,"EAC"
"149",149,"136",23.14,2.936085409,167.2,-0.499151524,100.22,-0.065910865,75,-0.828317379,31,-0.035776103,222,-0.590963,25,-1.354899639,88.50943396,-0.081489395,45,-0.539616645,-0.357288968,-0.413678119,1.8466175594505,-0.587558631412143,-0.712996456007492,0.0479419864121434,"EAC"
"150",150,"137",22.54,1.016085409,122.67,-0.931274074,73.33,0.907436919,73,0.965801985,28,1.567141763,210,0.19189094,19,0.591254207,84.41509434,0.57602551,41,0.385124145,0.627276648,0.72627662,0.991612305130625,0.358964805830386,0.439854532349827,0.0261593391696128,"EAC"
"151",151,"138",20.36,1.616085409,125.33,1.013277401,70.67,0.410299723,70,1.189390714,27,-0.035776103,204,1.271509916,25,-0.503071129,79.37735849,1.220119996,37,1.40778337,0.644297934,0.74598429,0.157615555449052,0.761191409948981,0.929760349634849,0.646591960051018,"UGC"
